zinc_id,smiles
ZINC000003612929,Clc1c(C(=O)Nc2c(-c3ccc(Cl)cc3)cccc2)cccn1
ZINC000000404287,O=C([O-])c1c(N)c(C)ccc1
ZINC000000608024,O=C(OCc1cc(Oc2ccccc2)ccc1)[C@@H]1[C@@H](C=C(C)C)C1(C)C
ZINC000000125031,FC(F)(F)c1cc(Nc2c(C(=O)[O-])cccn2)ccc1
ZINC000002378674,Fc1c(F)ccc(C(=O)CCC(=O)[O-])c1
ZINC000106400715,O[C@@H]1[C@H](CC)[C@@H]2[C@H]3[C@@H](O)[C@]45[C@@H](N(C)c6c4cccc6)[C@@H](N1[C@H]3C5)C2
ZINC000257459142,O=C([O-])/C(=C/CC[C@H](C)[C@H]1[C@]2(C)[C@](C)([C@H](O)C1)[C@@H]1[C@@H]([C@@H](O)C2)[C@]2(C)[C@H](C(C)(C)[C@@H](O)CC2)CC1)/C
ZINC000013433448,O=C(OC)CC/C=C\CC/C=C\C
ZINC000094303245,O=C(OC)[C@@]1(O)[C@H](O)[C@@]2(CC)[C@@H]3[NH+](CC=C2)CC[C@@]23[C@H]1N(C)c1c2cc(c(OC)c1)[C@]1(C(=O)OC)c2[nH]c3c(c2CC[NH+]2C[C@](O)(CC)C[C@@H](C1)C2)cccc3
ZINC000000404802,O[C@@H]([C@@H]1[NH+]2C[C@H](C=C)[C@H](C1)CC2)c1c2c(ncc1)cccc2
ZINC000003831511,O[C@H](CCC[NH+]1CCC(C(O)(c2ccccc2)c2ccccc2)CC1)c1ccc(C(C)(C)C)cc1
ZINC000003798720,O([C@H](COc1c(CCc2cc(OC)ccc2)cccc1)C[NH+](C)C)C(=O)CCC(=O)[O-]
ZINC000003924950,O=C([O-])CN(CC(=O)[O-])c1c(C#N)c(CC(=O)[O-])c(C(=O)[O-])s1
ZINC000012484926,OC(CCC[C@@H](C)[C@@H]1[C@]2(C)[C@H](/C(=C/C=C/3\C(=C)CC[C@@H](O)C\3)/CCC2)CC1)(C)C
ZINC000003643419,O(C)c1cc([C@@]2(O)[C@@H](C[NH2+]C)CCCC2)ccc1
ZINC000004102187,Clc1c(-c2c(C(=O)N[C@@H]3C(=O)N4[C@@H](C(=O)[O-])C(C)(C)S[C@H]34)c(C)on2)c(F)ccc1
ZINC000005920311,S(=O)(=O)(Oc1cc2c([C@H]3[C@@H]([C@H]4[C@](C)([C@H](O)CC4)CC3)CC2)cc1)[O-]
ZINC000001846130,O=C([O-])[C@H](C)c1ccc(C[C@H]2C(=O)CCC2)cc1
ZINC000019632696,O(C[C@H](O)C[NH+]1CCN(c2c(OC)cccc2)CC1)c1c2c(ccc1)cccc2
ZINC000005760468,O(C[C@H](O)c1ccc(OC[C@@H](O)C[NH2+]C(C)C)cc1)C
ZINC000100030674,O=C1C([C@@H](CC)c2ccccc2)=C([O-])c2c(O1)cccc2
ZINC000004579270,S(=O)(=O)([O-])C[C@@H](S)CS
ZINC000035048352,Clc1c(Nc2c(CC(=O)O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)[O-])O3)cccc2)c(Cl)ccc1
ZINC000000001691,O=C(Nc1cc(O)ccc1)C
ZINC000002570882,Clc1cc2C(c3ccccc3)=N[C@H](O)c3n(c(C)nn3)-c2cc1
ZINC000001675415,[NH2+](CCc1ncccc1)C
ZINC000095618609,Clc1nc(N)c2ncn([C@@H]3O[C@H](COP(OP(=O)(OP(=O)([O-])[O-])[O-])(=O)[O-])[C@@H](O)C3)c2n1
ZINC000004214772,Fc1ccc(C(N2CCN(c3nc(NCC=C)nc(NCC=C)n3)CC2)c2ccc(F)cc2)cc1
ZINC000053122793,O=C([O-])[C@H]([NH3+])CC[NH3+]
ZINC000003830932,Ic1c(N(C(=O)C)C[C@H](C(=O)[O-])C)c(I)cc(I)c1N
ZINC000685933067,O=CC[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H]([NH+](C)C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@](O)(C)C3)[C@@H](C)O2)[C@@H](OC)[C@H](O)CC(=O)O[C@H](C)CC=CC=C[C@H](O[C@@H]2O[C@@H](C)[C@@H]([NH+](C)C)CC2)[C@H](C)C1
ZINC000000538159,OC1CC[NH+](CCCN2c3c(Sc4c2cccc4)ccc(C#N)c3)CC1
ZINC000238809420,O=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](CC)([C@](O)(C#C)C=C4)CC3)CC2)CC1
ZINC000150339320,Clc1c([C@]2(Cn3ncnc3)O[C@H](COc3ccc(N4CCN(c5ccc(N6C(=O)N([C@@H]([C@H](O)C)C)N=C6)cc5)CC4)cc3)CO2)ccc(Cl)c1
ZINC000002568171,Clc1cc2C(c3ccccc3)=NCc3n(c(CO)nn3)-c2cc1
ZINC000255984291,O=C(N(O)[C@@H](C)C=1[S@H0](=O)c2c(cccc2)C=1)N
ZINC000000000371,O[C@H]1N(C)CCc2c1cc1OCOc1c2
ZINC000000601272,Clc1ccc(C(=O)n2c(C)c(CC(=O)OCC(=O)[O-])c3c2ccc(OC)c3)cc1
ZINC000261494642,O=C(O[C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@H](C(=O)[O-])O1)N[C@@H](C(=O)NCc1ccccc1)COC
ZINC000005651105,O=C1C([C@@H](CC)C)(CC=C)C(=O)NC(=O)N1
ZINC000003830895,P(=O)(OC[C@@H](O)CO)([O-])[O-]
ZINC000001540640,O(CC[NH2+]C[C@@H](O)COc1c2c(c(O)cc1)[nH]c1c2cccc1)c1c(OC)cccc1
ZINC000095617622,O=C([O-])[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](OC([C@H](/C=C/[C@@H](C)[C@@H]2[C@]3(C)[C@H](/C(=C/C=C/4\C(=C)CC[C@@H](O)C\4)/CCC3)CC2)C)(C)C)O1
ZINC000255221567,O=C(O[C@H]1C(=C)CC[C@@H]2C(C)(C)[C@@H]2C=C(C)C(=O)[C@]2(OC(=O)C)[C@@H]1[C@@H](OC(=O)c1ccccc1)[C@@H](C)C2)C
ZINC000029489118,FC(F)(F)c1cc2/C(=C\CC[NH+]3CCN(CCO)CC3)/c3c(Sc2cc1)cccc3
ZINC000040165218,O=C([O-])[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H](O)C[C@H]3[C@]2(C)CC[C@@H]2[C@@H]3CCc3c2ccc(O)c3)O1
ZINC000000897107,ClCCN(P(=O)([O-])[NH3+])CCCl
ZINC000003869685,O=C1C(=O)c2c([O-])cc(O)cc2OC1c1cc(O)c(O)cc1
ZINC000002003663,O(C(c1ccccc1)c1ccccc1)CC[NH2+]C
ZINC000261106254,S(CC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N(C(=O)[C@H](NC(=O)[C@@H](NC(=O)CCC(=O)[O-])CC(=O)[O-])Cc1ccccc1)C)Cc1ccccc1)CC(C)C)C(=O)N)C
ZINC000085536956,O=C(O[C@H]1[C@](O)(C(=O)OC)[C@@H]2N(C)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4C[NH+]4CC(CC)=C[C@H](C3)C4)cccc5)[C@@]32[C@@H]2[C@@]1(CC)C=CC[NH+]2CC3)C
ZINC000095618903,O=C([O-])/C=C(/C[C@H]1[C@H](O)[C@H](O)[C@H](C[C@H]2[C@H]([C@H]([C@H](O)C)C)O2)CC1)\C
ZINC000299818014,O=C([O-])[C@@H]1[C@@H](O)C[C@@]2(O)[C@@H](O)C[C@@H]3O[C@@H]3/C=C\C(=O)O[C@H](C)C/C=C\C=C\C=C\C=C\[C@H](O[C@H]3[C@@H](O)[C@@H]([NH3+])[C@H](O)[C@@H](C)O3)C[C@@H]1O2
ZINC000012494340,S(=O)(=O)(O[C@H]1CC=2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](C(=O)C)CC4)CC3)CC=2)CC1)[O-]
ZINC000022060698,O=C([O-])[C@H](C)c1ccc([C@@H](O)C(C)C)cc1
ZINC000008214397,Br[C@H](Cl)C(F)(F)F
ZINC000000001682,Clc1cc(N2CC[NH+](CCc3n[nH]c(C)c3)CC2)ccc1
ZINC000000088619,O=C([O-])c1c(O)c(N)ccc1
ZINC000000001547,Oc1c(/C=C/c2ccc(C(=[NH2+])N)cc2)ccc(C(=[NH2+])N)c1
ZINC000000000226,O=C(Nc1ccc(C(=O)[O-])cc1)C
ZINC000000020235,Clc1cc2c([nH]c3c2ccc([C@@H](C(=O)[O-])C)c3)cc1
ZINC000000000113,O=C(OCC)NNc1nnc(N(C[C@H](O)C)CC)cc1
ZINC000095932071,Clc1c(O)cc2OC(=O)Nc2c1
ZINC000100054893,O=C([C@@H]([NH3+])C12C[C@]3(O)C[C@@](O)(C1)CC(C3)C2)N1[C@@H](C#N)C[C@@H]2[C@H]1C2
ZINC000100053696,O=C([O-])CC/C(=C\Cc1c(OC)c(C)c2c(c1O[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](C(=O)[O-])O1)C(=O)OC2)/C
ZINC000118915225,O=C(CO)[C@]12[C@]3(C)[C@H]([C@H]4[C@H]([C@@H](O)C3)[C@]3(C)C([C@H](O)C4)=CC(=O)C=C3)C[C@@H]1O[C@@H](CCC)O2
ZINC000003996032,O([C@@H]([C@@H]1OCC[NH2+]C1)c1ccccc1)c1c(OCC)cccc1
ZINC000003872863,O=C(C(C)C)[C@]12[C@@](CCC=C(C)C)(C)[C@@H](CC=C(C)C)C[C@](CC=C(C)C)(C1=O)C(=O)C(CC=C(C)C)=C2[O-]
ZINC000003875881,P(=O)(OC[C@@H]1[C@@H](O)C[C@H](N2C(=O)N=C([O-])C(F)=C2)O1)([O-])[O-]
ZINC000100054760,O=C(NC(O)(C)C)[C@@H]1[C@@]2(C)[C@@H]([C@H]3[C@H]([C@@]4(C)[C@@H](NC(=O)C=C4)CC3)CC2)CC1
ZINC000095618667,S=C1NC(=O)Nc2n([C@H]3[C@@H](O)[C@H](O)[C@@H]([C@H](P(=O)([O-])[O-])O)O3)cnc12
ZINC000001532419,O=C([O-])C1=CC[C@H](C(=C)C)CC1
ZINC000001319234,O(C)c1cc2c([C@@H](O)[C@@H]3[NH+]4C[C@H](C=C)[C@H](C3)CC4)ccnc2cc1
ZINC000031456738,O=C(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)[O-])O1)Cc1n(C)c(C(=O)c2ccc(C)cc2)cc1
ZINC000261494606,O=C(C)[C@]1(O)[C@]2(C)[C@@H]([C@H]3[C@H]([C@]4(C)C([C@@](O)(C)C3)=CC(=O)CC4)CC2)CC1
ZINC000008234190,O=C1C(C)=C(C)C[C@H]([C@@](O)(C)[C@@H]2[C@]3(C)[C@H]([C@H]4[C@@H]([C@@]5(C)C(=O)C=C[C@H](O)[C@@]65O[C@@H]6C4)CC3)CC2)O1
ZINC000005279694,O=C1[C@@H](c2ccccc2)OC(N)=N1
ZINC000000601274,Fc1ccc(Cn2c(NC3CC[NH+](CCc4ccc(OC)cc4)CC3)[nH+]c3c2cccc3)cc1
ZINC000001853454,O=C([O-])C[NH+]1CCOCC1
ZINC000004214799,O=C(OCOC(=O)[C@H]1C(C)(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N12)C(C)(C)C
ZINC000002528509,O(CC[NH2+]C[C@H](O)COc1c2c([nH]c3c2cccc3)ccc1)c1c(OC)cc(O)cc1
ZINC000003834173,IC=1C(=O)NC(=O)N([C@@H]2O[C@H](CO)[C@@H](O)C2)C=1
ZINC000002035742,[NH2+](CC/C=C/1\c2c(OCc3c\1cccc3)cccc2)C
ZINC000257526033,O=C([O-])[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O[C@@H]2C[C@H]3[C@@](C)([C@@H]4C(=O)C[C@@]5(C)C(=O)CC[C@@H]5[C@H]4CC3)CC2)O1
ZINC000033963989,O=C1[C@@]2(C)[C@H]([C@@H]3[C@H](c4c(c(O)c(O)cc4)CC3)CC2)CC1
ZINC000000968338,C[NH+]1CC=2[C@@H](c3ccccc3)c3c(cccc3)C=2CC1
ZINC000000402630,O=C1N([C@H]2O[C@@H](CO)[C@H]([NH3+])C2)C=C(C)C(=O)N1
ZINC000000057251,Clc1ccc([C@@H](OCC[NH+]2CCCCC2)c2ccccc2)cc1
ZINC000030731165,O=C(OC[C@@H](C(=O)[O-])c1ccccc1)N
ZINC000000597556,O=C(Oc1cc(OC(=O)N(C)C)cc([C@@H](O)C[NH2+]C(C)(C)C)c1)N(C)C
ZINC000077269415,S(=O)(=O)(O[C@@H]1CC=2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)(C(c5cnccc5)=CC4)CC3)CC=2)CC1)[O-]
ZINC000001844627,FC(F)(F)c1cc(Nc2c(C(=O)O[C@@H]3OC(=O)c4c3cccc4)cccn2)ccc1
ZINC000001537194,O[C@@H](C[NH2+]CCCCc1ccc(O)cc1)c1cc(O)c(O)cc1
ZINC000064637997,O[C@H]1[C@@H](C)[C@H]2[C@]34OO[C@](C)(O[C@@H]3O1)CC[C@@H]4[C@@H](C)CC2
ZINC000095618559,Clc1c([C@]2(NC)C(=O)[C@@H](O)CCC2)cccc1
ZINC000012484909,P(=O)(OC[C@H]([NH3+])C(=O)[O-])(OC[C@H](OC(=O)CCC)COC(=O)CC)[O-]
ZINC000005116994,O=C(N)c1ncc([O-])nc1
ZINC000003821234,Fc1c(C(=O)N2CC[NH2+]CCC2)cc(Cc2nnc([O-])c3c2cccc3)cc1
ZINC000000057406,O(C)c1c([C@@H](O)[C@@H]([NH3+])C)cc(OC)cc1
ZINC000022061293,O=C([O-])[C@@H](N(C(=O)CC[C@H](O)C)Cc1ccc(-c2c(-c3nnn[n-]3)cccc2)cc1)C(C)C
ZINC000006096132,O=C(CCc1ccccc1)c1c(OC[C@@H](O)C[NH3+])cccc1
ZINC000251257402,O[C@@H]1[C@H](CC)[C@@H]2[C@@H]3[C@@H](O)[C@]45[C@@H](N(C)c6c4cccc6)[C@@H](N1[C@H]3C5)C2
ZINC000000896870,C[C@H]1[C@H](c2ccccc2)OCC[NH2+]1
ZINC000100089496,Fc1ccc(C2(C#N)CCC([NH+]3C[C@@H](C)[C@@](C(=O)[O-])(c4ccccc4)CC3)CC2)cc1
ZINC000005508997,O=C1N(C)C(=O)NC(=O)C1(CC)CC
ZINC000030691579,O=C([O-])C[NH+]1CCN([C@H]([C@@H](O)CO)CO)CC[NH+](CC(=O)[O-])CCN(CC(=O)[O-])CC1
ZINC000003869280,P(=O)(OC[C@H]([NH3+])C(=O)[O-])([O-])[O-]
ZINC000000580890,O=C([O-])Cc1cc2/C(=C\CC[N+]([O-])(C)C)/c3c(cccc3)COc2cc1
ZINC000261494625,O=C([O-])[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](Oc2ccc([C@H]([C@@H](CC)c3ccccc3)c3ccc(OCC[NH2+]C)cc3)cc2)O1
ZINC000095618910,O=C(N[C@H]1C[C@@H]2[C@@H](Nc3c2cc(C(=O)N)cc3)CC1)C
ZINC000100054235,O=C1N(C[C@H]2[C@H](C[NH+]3CCN(c4nsc5c4cccc5)CC3)CCCC2)C(=O)[C@H]2[C@H]1[C@H]1C(O)[C@H]2CC1
ZINC000096077883,ClCCN[P@@]1(=O)N(CCCl)C(=O)CCO1
ZINC000001850156,O=C(N(CO)[C@H]1N(CO)C(=O)N(CO)C1=O)NCO
ZINC000005134113,ClCCN1[P@](=O)(N)OCCC1
ZINC000003812964,Cl[C@H](F)C(F)(F)OC(F)F
ZINC000248025612,O([C@H]1[C@@H](O)[C@@H]([NH3+])C[C@@H]([NH2+]C)[C@H]1O)[C@@H]1O[C@H](CO)[C@H](O)[C@@H]2O[C@@]3([C@@H](O)[C@@H](O)[C@@H](O)[C@@H]([C@H]([NH3+])CO)O3)O[C@H]12
ZINC000000004759,Clc1ccc(C2([C@H]([NH+](C)C)CC(C)C)CCC2)cc1
ZINC000008552309,P(=O)(OC[C@H](OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)(OC[C@@H](O)CO)[O-]
ZINC000005513434,O=C([O-])COc1c2c(ccc1)C[C@H]1[C@H](CC[C@H](O)CCCCC)[C@@H](O)C[C@H]1C2
ZINC000000021620,Clc1c(OC)cc2c([C@H](CNC(=O)C)C)c[nH]c2c1
ZINC000019360739,Fc1ccc(C(N2CC[NH+](C/C=C/c3ccccc3)CC2)c2ccc(F)cc2)cc1
ZINC000253387331,O[C@H]1[C@H](CC)[C@@H]2[C@H]3[C@@H](O)[C@]45[C@@H](N(C)c6c4cccc6)[C@@H](N1[C@H]3C5)C2
ZINC000032272344,O(C)c1c(OC)ccc(CC[NH+](CCC[C@@](C#N)(C(C)C)c2cc(OC)c(O)cc2)C)c1
ZINC000085574641,O(C)c1c(OC)c(O)c(C)c(C/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)\C)\C)\C)\C)\C)\C)\C)c1O
ZINC000252286706,O(C)[C@@H]1[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](OC)C2)[C@H](C)O[C@@H](O[C@H]\2[C@@H](C)/C=C/C=C\3/[C@]4(O)[C@@H]([C@H](O)C(C)=C[C@H]4C(=O)O[C@@H]4C[C@@]5(O[C@H]([C@H](CC)C)[C@@H](C)CC5)O[C@@H](C4)C/C=C/2\C)OC/3)C1
ZINC000100054242,O=C(O[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](C(=O)[O-])O1)N[C@@H](C(=O)NCc1ccccc1)COC
ZINC000100054975,O([C@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H](CO)O1)c1c2O[C@H]3C(=O)CC[C@H]4[C@@H]5[NH+](C)CC[C@]34c2c(cc1)C5
ZINC000011677894,O(C[C@H](CCCC)CC)c1cc(O)c(-c2nc(-c3c(O)cc(OC[C@H](CCCC)CC)cc3)nc(-c3ccc(OC)cc3)n2)cc1
ZINC000005760531,O(C[C@H](O)c1ccc(OC[C@H](O)C[NH2+]C(C)C)cc1)C
ZINC000000057235,Clc1c(S(=O)(=O)N)cc(C(=O)NN2[C@H](C)CCC[C@H]2C)cc1
ZINC000000002202,N(CC)(CC)C=1n2ncnc2N=C(C)C=1
ZINC000000001950,Clc1cc2C(c3ccccc3)=NCC(=O)N(CC#C)c2cc1
ZINC000003861150,O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC3)C[C@@H](O)CC4)CC2)CC1
ZINC000100054315,O=C([O-])[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](Oc2cc([C@]3(O)[C@@H](C[NH+](C)C)CCCC3)ccc2)O1
ZINC000000402980,O[C@@H]([C@H]([NH2+]C(C)C)CC)c1cc(O)c(O)cc1
ZINC000008143541,O([C@H]1[C@H](O)[C@@H](O[C@@H]2[C@H](O)[C@@H]([NH2+]C)[C@](O)(C)CO2)[C@H]([NH3+])C[C@@H]1[NH3+])[C@@H]1[C@H]([NH3+])CC[C@@H]([C@H]([NH2+]C)C)O1
ZINC000006032030,O=C1N(C)C(=O)NC(=O)[C@]1(C)[C@]12O[C@H]1CCCC2
ZINC000095618775,O=C([O-])[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](Oc2c3O[C@H]4[C@]5(OC)[C@@H]([C@@](O)(C(C)(C)C)C)C[C@@]6([C@@H]7[NH+](CC8CC8)CC[C@]46c3c(cc2)C7)CC5)O1
ZINC000095618827,Clc1c([C@@]2(Cn3ncnc3)O[C@H](COc3ccc(N4CCN(c5ccc(N6C(=O)N([C@H]([C@@H](O)C)C)N=C6)cc5)CC4)cc3)CO2)ccc(Cl)c1
ZINC000030731196,O=C1OC[C@H]([C@@H](O)N1)c1ccccc1
ZINC000017971067,O[C@@H]([C@@H](O)CO)CO
ZINC000001656905,O(C)c1c2O[C@H]3[C@H](O)CC[C@@]4(O)[C@@H]5[NH2+]CC[C@]34c2c(cc1)C5
ZINC000000031165,[C@H]1(c2cnccc2)[NH2+]CCCC1
ZINC000085540244,Ic1c(N(C(=O)C)C)c(I)c(C(=O)N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2O)c(I)c1NC(=O)C
ZINC000033955641,OC/C=C(\C=C/C=C(/C=C/C=1C(C)(C)CCCC=1C)\C)/C
ZINC000003831595,Ic1c(NC(=O)CCC)c(I)cc(I)c1C[C@@H](C(=O)[O-])CC
ZINC000000001320,OCCN(CCO)c1oc(c(-c2ccccc2)n1)-c1ccccc1
ZINC000095618714,O(CCNc1ncc(O)cc1)c1ccc(C[C@@H]2C(=O)NC(=O)S2)cc1
ZINC000084402690,Clc1c2C(=C)[C@H]3[C@H](O)[C@H]4[C@H](N(C)C)C(=O)C(C(=O)N)C(=O)[C@@]4(O)C([O-])=C3C(=O)c2c(O)cc1
ZINC000014879999,O=C(O[C@H]1[C@@H](O)[C@H](Oc2c(C)c3OC(=O)C(NC(=O)c4cc(CC=C(C)C)c(O)cc4)C(=O)c3cc2)OC(C)(C)[C@@H]1OC)N
ZINC000001529628,O=C([O-])[C@@H](NC(=O)CCC(=O)[O-])CCCNC(=[NH2+])N
ZINC000001530755,S(C(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C)C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
ZINC000000056549,Oc1ccc([C@H]([C@H](CC)c2ccc(O)cc2)CC)cc1
ZINC000100006429,O=C(Nc1ncccc1)C1N(C)S(=O)(=O)c2c(C1=O)scc2
ZINC000022060327,Clc1c(Nc2c(CC(=O)[O-])cc(O)cc2)c(Cl)ccc1
ZINC000019632891,C(=C/c1ccccc1)\C[NH+]1CCN(C(c2ccccc2)c2ccccc2)CC1
ZINC000008215434,P(=O)(OP(=O)(OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)[O-])(OC[C@@H](O)[C@@H](O)[C@@H](O)CN1c2c(N=C3C(=O)[N-]C(=O)N=C13)cc(C)c(C)c2)[O-]
ZINC000003995616,O=C(N[C@@]1(C(C)C)C(=O)N2[C@@H](Cc3ccccc3)C(=O)N3[C@H]([C@]2(O)O1)CCC3)[C@H]1C[NH+](C)[C@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1
ZINC000003929793,O=C(N[C@@]1(C(C)C)C(=O)N2[C@@H](CC(C)C)C(=O)N3[C@H]([C@]2(O)O1)CCC3)[C@H]1C[NH+](C)[C@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1
ZINC000001720764,[N+](CC)(C)(C)C
ZINC000261139420,OC/C=C/1\[C@H]2C=3[C@@H]4N(c5c(cccc5)[C@@]54[C@@H]([N@+](CC=C)(C\1)CC5)C2)C=C1[C@@H]2N(c4c(cccc4)[C@@]42[C@H]2[N@@+](CC=C)(C/C(=C/CO)/[C@@H]1C2)CC4)C=3
ZINC000005850277,[NH2+]1CCNCC1
ZINC000004098984,O=C(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)[O-])O1)/C=C(/C=C/C=C(/C=C/C=1C(C)(C)CCCC=1C)\C)\C
ZINC000003830956,Ic1ccc([C@H](CCCCCCCCC(=O)OCC)C)cc1
ZINC000000001454,O=C(CC)c1c(O)cc(O)cc1[O-]
ZINC000100053305,O[C@H]1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@H]([C@@H]([NH2+]CC3)C4)C=C1
ZINC000095617660,Clc1c([C@@]2([NH2+]C)C(=O)C[C@H](O)CC2)cccc1
ZINC000003812874,O=C(N)CN1C(=O)CCC1
ZINC000000125047,O=C([O-])c1c2c(nc(-c3ccccc3)c1)cccc2
ZINC000031440253,O=C1[C@@](c2ccccc2)(C2=C[C@H](O)[C@@H](O)C=C2)NC(=O)N1
ZINC000021981208,O=C([O-])C[C@@]1(CC)OCCc2c3c(c(CC)cc(O)c3)[nH]c12
ZINC000012503084,O=C1N(C)C(=O)C([C@@H](CC)C)(CC=C)C(=O)N1C
ZINC000169743678,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
ZINC000299872476,O=C(O[C@H]1[C@H](O)[C@H]2[C@@](O)(C)[C@@H]3[NH+](C[C@H](C)CC3)C[C@@H]2[C@H]2[C@]1(O)[C@H]1[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H]3[C@@]4(O)[C@H](OC(=O)[C@](O)(CC)C)CC[C@]3(C)[C@@]1(O4)C2)[C@H](CC)C
ZINC000065742963,O=C1Nc2c(C)c(O)cnc2N(C2CC2)c2ncccc12
ZINC000004213506,O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)CN(CC)CC
ZINC000003831231,O=C(O[C@H]1[C@@H](O)[C@@H](Oc2c(C)c3OC(=O)C(NC(=O)c4cc(CC=C(C)C)c(O)cc4)C(=O)c3cc2)OC(C)(C)[C@H]1OC)N
ZINC000003812892,O[C@@H](CCC[NH+]1CCC(C(O)(c2ccccc2)c2ccccc2)CC1)c1ccc(C(C)(C)C)cc1
ZINC000001481952,O[C@@H]1c2c(/C(=C/CC[NH+](C)C)/c3c(cccc3)C1)cccc2
ZINC000004424091,O=NC(C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(/C=C\3/C(=O)N([C@H]4C[NH2+]CC4)CC/3)CS[C@H]12)c1nc(N)sn1
ZINC000100054081,O[C@H]1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@@](O)([C@@H]([NH+](CC2CC2)CC3)C4)CC1
ZINC000118915332,O=C([O-])[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O[C@H]2C[C@H]3[C@@](C)([C@@H]4[C@H]([C@H]5[C@@](C)([C@@H]([C@H](O)C)CC5)CC4)CC3)CC2)O1
ZINC000015951916,Clc1cc2Nc3c(C(=[NH+]c4cc(C[NH+]5CCCC5)c(O)c(C[NH+]5CCCC5)c4)c2cc1)nc(OC)cc3
ZINC000068045176,O(C)c1c(OC)cc2c([C@H]3[NH+](C[C@@H](CC(C)C)[C@H](O)C3)CC2)c1
ZINC000004097468,O=C(O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1)CCC1CCCC1
ZINC000008602956,O=C1N=C(N)N=C(N)C1
ZINC000005140195,Fc1c(N2CC[NH+](C)CC2)cc2[N+]([O-])(CC)C=C(C(=O)[O-])C(=O)c2c1
ZINC000000404160,Clc1c(N)cc(OC)c(C(=O)N[C@H]2[C@@H](OC)C[NH2+]CC2)c1
ZINC000261494681,O=C([O-])[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H]([N+]2(C)CCC(=C3c4c(C(=O)Cc5c3cccc5)scc4)CC2)O1
ZINC000077287170,S(=O)(=O)(Cc1cc2c(CC[NH2+]C)c[nH]c2cc1)N1CCCC1
ZINC000096015174,O=C([O-])[C@@H]1[C@@H](O)[C@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)[O-])O2)[C@@H](O[C@@H]2C(C)(C)[C@H]3[C@@](C)([C@H]4C(=O)C=C5[C@](C)([C@]4(C)CC3)CC[C@]3(C)[C@H]5C[C@](C(=O)[O-])(C)CC3)CC2)O1
ZINC000006655356,O=C(N[C@@H](C(CC)CC)[C@H]1[C@@H](O)[C@@H](C(=O)[O-])C[C@H]1NC(=[NH2+])N)C
ZINC000000002235,ClCCN(CCCl)C=1C(=O)NC(=O)NC=1
